Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10010000,0.82264864,137.29166666666666,0.2679639,0.5567436540420626,0.5567436540420626,1.0
10020000,0.8454638,163.67241379310346,0.18121299,0.2367241297816408,0.2367241297816408,1.0
10030000,0.8227437,154.97014925373134,0.1367697,0.5451164097705884,0.5451164097705884,1.0
10040000,0.8242982,125.69620253164557,0.16643086,0.5661696271051334,0.5661696271051334,1.0
10050000,0.83220035,153.86885245901638,0.18991373,0.3307225739042605,0.3307225739042605,1.0
10060000,0.82230675,133.01282051282053,0.27483994,0.4687714226447143,0.4687714226447143,1.0
10070000,0.84935325,138.44444444444446,0.26468354,0.5164583265367482,0.5164583265367482,1.0
10080000,0.8400619,161.48275862068965,0.23621458,0.49473102185232887,0.49473102185232887,1.0
10090000,0.8273411,145.13888888888889,0.2603978,0.3163138839105765,0.3163138839105765,1.0
10100000,0.82878333,120.5375,0.32183957,0.5194924926385284,0.5194924926385284,1.0
10110000,0.85126805,149.140625,0.3054786,0.560178453876422,0.560178453876422,1.0
10120000,0.8243985,166.0,0.19114378,0.4576158651283809,0.4576158651283809,1.0
10130000,0.8161873,113.12359550561797,0.34707904,0.5824494298254506,0.5824494298254506,1.0
10140000,0.8068398,125.64102564102564,0.33581436,0.5461113893344433,0.5461113893344433,1.0
10150000,0.83897084,160.864406779661,0.23154281,0.42046550532867166,0.42046550532867166,1.0
10160000,0.81571686,123.48809523809524,0.3392909,0.5605717608157326,0.5605717608157326,1.0
10170000,0.7775406,143.7826086956522,0.27041015,0.46084117385394435,0.46084117385394435,1.0
10180000,0.79682595,112.7752808988764,0.3503263,0.6967258342866147,0.6967258342866147,1.0
10190000,0.85555995,123.6,0.31584358,0.4637949954718351,0.4637949954718351,1.0
10200000,0.8159849,126.77631578947368,0.3619757,0.5522337606200924,0.5522337606200924,1.0
10210000,0.84503704,164.0327868852459,0.22314987,0.43230163611349515,0.43230163611349515,1.0
10220000,0.8600124,160.0327868852459,0.19679436,0.3778399880975485,0.3778399880975485,1.0
