Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
6870000,0.9370522,137.33962264150944,0.17753224,0.3914923014549109,0.3914923014549109,1.0
6880000,0.9502418,135.36708860759492,0.22410189,0.37620758916003794,0.37620758916003794,1.0
6890000,0.9373805,130.68115942028984,0.20774485,0.4014173857327821,0.4014173857327821,1.0
6900000,0.90106636,111.13684210526316,0.2710242,0.44628631880408837,0.44628631880408837,1.0
6910000,0.91553247,114.95294117647059,0.26912606,0.48268138530642485,0.48268138530642485,1.0
6920000,0.93365103,150.53731343283582,0.17134175,0.07744476488277094,0.07744476488277094,1.0
6930000,0.89390004,103.47311827956989,0.2839191,0.34541289764706806,0.34541289764706806,1.0
6940000,0.9342647,108.74468085106383,0.262313,0.4758193560184971,0.4758193560184971,1.0
6950000,0.8906011,113.0340909090909,0.27368242,0.3510089817174365,0.3510089817174365,1.0
6960000,0.8816639,126.88,0.21066415,0.5077039951086044,0.5077039951086044,1.0
6970000,0.95958084,139.64864864864865,0.25581592,0.39217837909991676,0.39217837909991676,1.0
6980000,0.9508361,111.91764705882353,0.27133036,0.36254587716916026,0.36254587716916026,1.0
6990000,0.9355086,143.86301369863014,0.21959174,0.27824443982293207,0.27824443982293207,1.0
7000000,0.8794587,131.17808219178082,0.21960379,0.31412603001888484,0.31412603001888484,1.0
7010000,0.9237695,123.9625,0.28034496,0.39115061307394944,0.39115061307394944,1.0
7020000,0.90060586,107.88421052631578,0.3188071,0.421214738331343,0.421214738331343,1.0
7030000,0.9236204,126.11392405063292,0.23318505,0.3543435871983186,0.3543435871983186,1.0
7040000,0.85974485,104.93406593406593,0.25147188,0.29947609114258184,0.29947609114258184,1.0
7050000,0.8747997,105.94680851063829,0.2585098,0.3341574397809962,0.3341574397809962,1.0
7060000,0.8788945,116.87951807228916,0.29017547,0.5267927629581417,0.5267927629581417,1.0
7070000,0.9125081,101.70408163265306,0.30089566,0.32085713881010913,0.32085713881010913,1.0
7080000,0.8629932,112.43181818181819,0.2993366,0.4955181760544127,0.4955181760544127,1.0
7090000,0.8860741,122.1358024691358,0.28072387,0.4032814782342793,0.4032814782342793,1.0
7100000,0.9021892,119.816091954023,0.27785155,0.37201627083989075,0.37201627083989075,1.0
