Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
37110000,0.37806812,85.8,0.5942413,0.800589465781262,0.800589465781262,1.0
37120000,0.4869083,101.30526315789474,0.47193712,0.7642989376657887,0.7642989376657887,1.0
37130000,0.50330466,101.86458333333333,0.4880506,0.8057708251290023,0.8057708251290023,1.0
37140000,0.48589122,102.07920792079207,0.5715458,0.7911762335512897,0.7911762335512897,1.0
37150000,0.42653674,93.87619047619047,0.61600834,0.8218442266090558,0.8218442266090558,1.0
37160000,0.44594523,103.5,0.52624124,0.6622247439377087,0.6622247439377087,1.0
37170000,0.46083635,111.26373626373626,0.54385114,0.8050204471430995,0.8050204471430995,1.0
37180000,0.4581118,104.91111111111111,0.55831677,0.79730637791626,0.79730637791626,1.0
37190000,0.4406456,91.56880733944953,0.5678123,0.7156796259460626,0.7156796259460626,1.0
37200000,0.44912755,99.66,0.5584127,0.8332699938118457,0.8332699938118457,1.0
37210000,0.5272822,108.70786516853933,0.5140852,0.7952311010824309,0.7952311010824309,1.0
37220000,0.474549,103.53535353535354,0.5584591,0.7846693817754181,0.7846693817754181,1.0
37230000,0.46505758,94.90291262135922,0.5802746,0.8593980500709664,0.8593980500709664,1.0
37240000,0.53386414,108.34444444444445,0.5147136,0.8178088779250781,0.8178088779250781,1.0
37250000,0.50090337,101.53535353535354,0.5617361,0.8716343371856092,0.8716343371856092,1.0
37260000,0.48456755,97.03191489361703,0.5021173,0.8737319110238806,0.8737319110238806,1.0
37270000,0.504005,106.05102040816327,0.52028406,0.8043795855981963,0.8043795855981963,1.0
37280000,0.51989824,101.32352941176471,0.528849,0.8301411753191668,0.8301411753191668,1.0
37290000,0.4667724,97.43564356435644,0.5560525,0.7941742498095673,0.7941742498095673,1.0
37300000,0.48978353,97.97029702970298,0.5449629,0.7564831566397506,0.7564831566397506,1.0
37310000,0.51074624,106.91111111111111,0.51362985,0.7983670228130215,0.7983670228130215,1.0
37320000,0.50144374,109.17582417582418,0.5066303,0.7499866553478771,0.7499866553478771,1.0
37330000,0.4821797,100.61386138613861,0.54409075,0.833277218560181,0.833277218560181,1.0
37340000,0.44033146,91.74757281553399,0.55949205,0.8240730660752609,0.8240730660752609,1.0
37350000,0.4687575,98.51456310679612,0.53396696,0.7965019538122065,0.7965019538122065,1.0
37360000,0.4824149,98.08,0.52178985,0.7754514780965182,0.7754514780965182,1.0
37370000,0.48434862,107.45263157894736,0.5072947,0.7784255238923621,0.7784255238923621,1.0
37380000,0.47616848,94.8252427184466,0.5162948,0.7227436837930123,0.7227436837930123,1.0
37390000,0.46560895,93.10185185185185,0.51188254,0.7884314785952922,0.7884314785952922,1.0
