Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
61320000,0.8471641,157.57575757575756,0.33465725,0.5523999904592832,0.5523999904592832,1.0
61330000,0.81199956,159.79310344827587,0.38901553,0.6608103367275205,0.6608103367275205,1.0
61340000,0.86974764,181.46296296296296,0.33824313,0.5455282934994068,0.5455282934994068,1.0
61350000,0.8066747,158.1451612903226,0.3626549,0.5185364993318679,0.5185364993318679,1.0
61360000,0.8237048,193.05555555555554,0.26093155,0.4589848993521816,0.4589848993521816,1.0
61370000,0.83590746,165.88524590163934,0.2964589,0.6534393334486446,0.6534393334486446,1.0
61380000,0.85603327,178.33928571428572,0.27267966,0.4523499882114785,0.4523499882114785,1.0
61390000,0.8524668,150.4848484848485,0.35944864,0.5351582022745218,0.5351582022745218,1.0
61400000,0.80776817,168.96610169491527,0.37301236,0.5868203341960907,0.5868203341960907,1.0
61410000,0.8878748,192.23529411764707,0.2824883,0.4475097927977057,0.4475097927977057,1.0
61420000,0.88781667,174.35087719298247,0.3873215,0.6420315728898633,0.6420315728898633,1.0
61430000,0.8785514,175.52631578947367,0.33337975,0.38548570019858225,0.38548570019858225,1.0
61440000,0.85865766,188.82692307692307,0.38961402,0.4658943257241879,0.4658943257241879,1.0
61450000,0.9042539,165.84745762711864,0.43994802,0.6148542274357909,0.6148542274357909,1.0
61460000,0.8344609,156.25,0.52598625,0.6490499996580184,0.6490499996580184,1.0
61470000,0.8735467,171.94827586206895,0.3872903,0.364178938300986,0.364178938300986,1.0
61480000,0.82055485,157.4848484848485,0.41904497,0.4415818105141322,0.4415818105141322,1.0
61490000,0.8695825,154.54237288135593,0.41189188,0.5724833187957604,0.5724833187957604,1.0
61500000,0.8417795,162.93650793650792,0.47319528,0.6187269775167344,0.6187269775167344,1.0
61510000,0.8377306,165.66666666666666,0.37494445,0.35052062334522366,0.35052062334522366,1.0
61520000,0.81184816,158.81034482758622,0.447322,0.5582793028704052,0.5582793028704052,1.0
61530000,0.78585273,186.64912280701753,0.41715539,0.523621423968247,0.523621423968247,1.0
61540000,0.82059747,174.25862068965517,0.40236747,0.6042758562955363,0.6042758562955363,1.0
